PartitionKey,RowKey,Timestamp,CreationDate,CreationDate@type,Expiry,Expiry@type,Life,Life@type,Month,Month@type,Number,Number@type,Progress,Progress@type,Status,Status@type
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:00.011Z,7/1/2017 12:32:56 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:11.360Z,8/1/2017 12:42:58 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:07.850Z,9/1/2017 12:53:18 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:21.943Z,10/1/2017 12:01:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:10.522Z,11/1/2017 12:09:28 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:08.404Z,12/1/2017 12:18:45 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:12.325Z,1/1/2018 12:30:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:29.042Z,2/1/2018 12:39:13 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:03.125Z,3/1/2018 12:46:28 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:34.037Z,4/1/2018 12:54:03 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:45.673Z,5/1/2018 12:04:32 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:20.087Z,6/1/2018 12:12:46 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:06.323Z,7/26/2018 9:20:14 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
17cab5423177c2cd_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:21:59.312Z,8/1/2018 12:21:56 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
197eee5fc35a1637_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:45.716Z,5/26/2018 11:11:20 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,4.80,Edm.String,Not Yet Available,Edm.String
197eee5fc35a1637_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:20.230Z,6/1/2018 12:12:46 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
197eee5fc35a1637_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:06.357Z,7/26/2018 9:20:14 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
197eee5fc35a1637_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:21:59.354Z,8/1/2018 12:21:56 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2016-12,2016-12-31T23:37:45.116Z,12/15/2016 12:26:35 PM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2016-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-01,2017-01-31T23:47:42.139Z,1/1/2017 12:37:47 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-02,2017-02-28T23:55:30.630Z,2/1/2017 12:47:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:42.384Z,3/1/2017 12:55:38 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:39.312Z,4/1/2017 12:03:41 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:45.821Z,5/1/2017 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:55.673Z,6/1/2017 12:20:48 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:00.103Z,7/1/2017 12:32:56 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:11.469Z,8/1/2017 12:42:58 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:07.951Z,9/1/2017 12:53:18 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:22.061Z,10/1/2017 12:01:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:10.641Z,11/1/2017 12:09:28 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:08.539Z,12/1/2017 12:18:45 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:12.418Z,1/1/2018 12:30:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:29.162Z,2/1/2018 12:39:13 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:03.247Z,3/1/2018 12:46:28 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:34.168Z,4/1/2018 12:54:03 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:45.786Z,5/1/2018 12:04:32 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:20.320Z,6/1/2018 12:12:46 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:06.421Z,7/26/2018 9:20:14 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1986ceac339bf604_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:21:59.430Z,8/1/2018 12:21:57 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-01,2017-01-31T23:47:42.176Z,1/11/2017 7:41:17 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-01,Edm.String,Not Yet Available,Edm.String,8.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-02,2017-02-28T23:55:30.669Z,2/1/2017 12:47:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:42.424Z,3/1/2017 12:55:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:39.410Z,4/1/2017 12:03:41 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:45.862Z,5/1/2017 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:55.711Z,6/1/2017 12:20:48 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:00.153Z,7/1/2017 12:32:56 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:11.531Z,8/1/2017 12:42:58 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:08.001Z,9/1/2017 12:53:18 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:22.129Z,10/1/2017 12:01:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:10.732Z,11/1/2017 12:09:28 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:08.593Z,12/1/2017 12:18:45 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:12.459Z,1/1/2018 12:30:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:29.213Z,2/1/2018 12:39:13 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:03.283Z,3/1/2018 12:46:28 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:34.222Z,4/1/2018 12:54:03 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:45.820Z,5/1/2018 12:04:32 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:20.460Z,6/1/2018 12:12:46 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:06.457Z,7/26/2018 9:20:14 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f68ede9479c2fcb_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:21:59.509Z,8/1/2018 12:21:57 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f73df76f78c6ec4_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:45.853Z,5/25/2018 4:11:19 PM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,2.00,Edm.String,Not Yet Available,Edm.String
1f73df76f78c6ec4_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:20.498Z,6/1/2018 12:12:46 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,1.60,Edm.String,Not Yet Available,Edm.String
1f73df76f78c6ec4_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:06.489Z,7/26/2018 9:20:14 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,2.00,Edm.String,Not Yet Available,Edm.String
1f73df76f78c6ec4_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:21:59.567Z,8/1/2018 12:21:57 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-01,2017-01-31T23:47:42.215Z,1/10/2017 11:40:59 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-01,Edm.String,Not Yet Available,Edm.String,5.20,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-02,2017-02-28T23:55:30.710Z,2/1/2017 12:47:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:42.465Z,3/1/2017 12:55:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:39.512Z,4/1/2017 12:03:41 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:45.923Z,5/1/2017 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:55.762Z,6/1/2017 12:20:48 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:00.183Z,7/1/2017 12:32:56 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:11.573Z,8/1/2017 12:42:58 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:08.041Z,9/1/2017 12:53:18 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:22.181Z,10/1/2017 12:01:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:10.862Z,11/1/2017 12:09:28 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:08.644Z,12/1/2017 12:18:45 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:12.519Z,1/1/2018 12:30:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:29.264Z,2/1/2018 12:39:13 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
1f8291b43b884437_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:03.326Z,3/1/2018 12:46:28 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
